634	1148	656	1178	other
550	1148	628	1178	other
436	1148	545	1178	other
661	1148	712	1178	other
717	1148	743	1178	other
748	1148	790	1178	other
794	1148	850	1178	other
855	1148	880	1178	other
885	1148	926	1178	other
930	1148	1066	1178	other
1070	1148	1119	1178	other
1124	1148	1201	1178	other
1538	886	1557	917	other
184	953	277	984	other
824	953	843	984	other
1339	953	1355	984	other
94	1148	104	1178	other
109	1148	186	1178	other
191	1148	240	1178	other
245	1148	286	1178	other
291	1148	431	1178	other
94	1198	177	1228	other
182	1198	200	1228	other
205	1198	336	1228	other
341	1198	405	1228	other
94	1248	215	1278	other
94	1398	192	1428	other
197	1398	279	1428	other
284	1398	350	1428	other
836	538	854	569	other
807	220	825	251	other
830	220	848	251	other
853	220	887	251	other
892	220	995	251	other
1219	220	1246	251	other
1259	220	1277	251	other
1282	220	1300	251	other
1305	220	1324	251	other
1328	220	1404	251	other
305	254	333	284	other
94	355	204	386	other
158	287	235	318	other
94	287	153	318	other
1306	254	1381	284	other
1283	254	1301	284	other
1259	254	1278	284	other
1219	254	1246	284	other
877	254	952	284	other
853	254	872	284	other
830	254	848	284	other
807	254	825	284	other
767	254	794	284	other
415	254	518	284	other
392	254	410	284	other
368	254	387	284	other
345	254	364	284	other
435	287	502	318	other
370	287	430	318	other
305	287	365	318	other
94	623	249	660	other
255	623	448	660	other
94	683	269	713	other
308	683	336	713	other
348	683	367	713	other
372	683	459	713	other
756	683	783	713	other
796	683	814	713	other
819	683	837	713	other
880	683	983	713	other
842	683	876	713	other
1212	683	1239	713	other
1252	683	1270	713	other
1275	683	1293	713	other
1298	683	1316	713	other
1321	683	1397	713	other
308	716	336	746	other
348	716	367	746	other
371	716	390	746	other
395	716	413	746	other
418	716	521	746	other
756	716	783	746	other
796	716	814	746	other
819	716	837	746	other
842	716	860	746	other
865	716	940	746	other
1212	716	1239	746	other
1252	716	1271	746	other
1276	716	1294	746	other
1299	716	1374	746	other
94	749	153	780	other
158	749	235	780	other
308	749	368	780	other
373	749	433	780	other
438	749	505	780	other
94	783	183	813	other
188	783	261	813	other
308	783	336	813	other
348	783	472	813	other
756	783	783	813	other
796	783	882	813	other
1212	783	1239	813	other
1252	783	1390	813	other
308	816	336	847	other
348	816	551	847	other
756	816	783	847	other
796	816	885	847	other
94	918	243	948	other
94	1072	292	1109	other
92	158	211	194	other
220	158	458	194	other
464	158	585	194	other
94	220	269	251	other
305	220	333	251	other
206	571	301	602	other
1220	538	1242	569	other
990	538	1054	569	other
767	220	794	251	other
605	538	739	569	other
496	538	574	569	other
362	538	464	569	other
206	538	331	569	other
1220	504	1242	535	other
990	504	1054	535	other
836	504	854	535	other
517	504	597	535	other
410	504	512	535	other
315	504	405	535	other
206	504	311	535	other
1220	470	1242	501	other
990	470	1054	501	other
836	470	854	501	other
490	470	620	501	other
323	470	485	501	other
206	470	318	501	other
206	429	306	460	other
690	396	739	427	other
561	396	672	427	other
381	396	543	427	other
313	396	363	427	other
206	396	295	427	other
1220	413	1242	443	other
990	413	1054	443	other
836	413	854	443	other
1457	323	1495	354	other
1206	323	1256	354	other
1021	323	1084	354	other
961	323	1016	354	other
767	323	922	354	other
1582	2248	1597	2273	other
1557	2248	1578	2273	other
1538	2248	1554	2273	other
1480	2248	1535	2273	other
321	2248	427	2273	other
238	2248	318	2273	other
94	2248	235	2273	other
1501	71	1597	99	other
1485	71	1496	99	other
1421	71	1481	99	other
1352	71	1417	99	other
1259	71	1348	99	other
345	220	364	251	other
369	220	456	251	other
950	868	1006	899	other
756	868	911	899	other
1363	852	1423	883	other
1275	852	1358	883	other
1437	886	1456	917	other
1338	886	1356	917	other
1239	886	1257	917	other
1139	886	1158	917	other
1010	868	1073	899	other
