1194	2075	1217	2111	other
1029	2075	1175	2111	other
871	2075	1009	2111	other
812	2075	853	2111	other
697	2075	793	2111	other
568	2075	677	2111	other
1059	2037	1117	2073	other
1126	2037	1154	2073	other
1163	2037	1257	2073	other
1265	2037	1424	2073	other
1433	2037	1459	2073	other
1466	2037	1483	2073	other
560	383	662	419	other
668	383	981	419	email
160	445	365	481	other
338	496	451	532	school_name
456	496	589	532	school_name
596	496	726	532	school_name
783	540	923	576	major
927	540	979	576	major
984	540	1253	576	major
1259	540	1425	576	major
160	594	339	630	other
344	594	595	630	other
160	647	177	683	other
210	647	248	683	major
254	647	326	683	major
341	647	487	683	other
492	647	521	683	other
527	647	650	683	other
654	647	768	683	other
773	647	865	683	other
871	647	966	683	other
971	647	1001	683	other
1007	647	1066	683	other
1070	647	1142	683	other
1149	647	1206	683	other
1213	647	1318	683	other
1325	647	1389	683	other
1395	647	1506	683	other
160	697	177	733	other
210	697	282	733	other
287	697	380	733	other
386	697	570	733	other
576	697	675	733	other
681	697	837	733	other
842	697	941	733	other
948	697	1068	733	other
1073	697	1140	733	other
1146	697	1206	733	other
1212	697	1332	733	other
160	746	177	782	other
210	746	366	782	other
764	1257	801	1293	other
805	1257	914	1293	other
160	1319	380	1355	other
149	1396	298	1432	company_name
149	1473	261	1509	company_date
720	1442	733	1478	other
738	1442	763	1478	other
766	1442	783	1478	other
789	1442	883	1478	other
887	1442	1045	1478	other
1050	1442	1108	1478	other
1111	1442	1271	1478	other
1274	1442	1299	1478	other
1302	1442	1320	1478	other
1324	1442	1497	1478	other
1501	1442	1596	1478	other
468	1486	508	1522	other
515	1486	626	1522	other
631	1486	662	1522	other
667	1486	749	1522	other
755	1486	831	1522	other
836	1486	877	1522	other
883	1486	1008	1522	other
518	1715	607	1751	other
613	1715	739	1751	other
745	1715	850	1751	other
855	1715	970	1751	other
975	1715	1021	1751	other
568	2155	631	2191	project_name
639	2155	658	2191	project_name
666	2155	745	2191	project_name
752	2155	793	2191	project_name
801	2155	938	2191	project_name
1158	331	1211	367	address
1107	331	1153	367	address
1019	331	1102	367	address
973	331	1015	367	address
898	331	967	367	address
839	331	892	367	address
786	331	832	367	address
560	278	605	314	name
495	278	555	314	name
439	278	489	314	name
324	278	434	314	name
518	2155	546	2191	other
181	278	317	314	other
824	122	985	175	other
459	122	814	175	other
181	496	332	532	other
181	540	287	576	other
293	540	416	576	other
685	540	778	576	other
468	1442	585	1478	other
468	1533	558	1569	other
468	1581	702	1617	other
468	1990	585	2026	other
1027	1715	1087	1751	other
1093	1715	1190	1751	other
1196	1715	1257	1751	other
1263	1715	1337	1751	other
1342	1715	1391	1751	other
1396	1715	1479	1751	other
468	1757	481	1793	other
518	1757	626	1793	other
632	1757	764	1793	other
771	1757	869	1793	other
875	1757	964	1793	other
970	1757	1021	1793	other
1027	1757	1066	1793	other
1072	1757	1093	1793	other
468	1798	481	1834	other
518	1798	625	1834	other
631	1798	702	1834	other
707	1798	737	1834	other
861	1798	905	1834	other
741	1798	856	1834	other
910	1798	1013	1834	other
468	1839	481	1875	other
518	1839	635	1875	other
640	1839	717	1875	other
723	1839	818	1875	other
823	1839	864	1875	other
870	1839	1001	1875	other
468	1879	481	1915	other
518	1879	626	1915	other
631	1879	688	1915	other
692	1879	761	1915	other
766	1879	846	1915	other
852	1879	929	1915	other
934	1879	970	1915	other
977	1879	1081	1915	other
1492	2037	1597	2073	other
1087	1879	1258	1915	other
149	1944	291	1980	company_name
149	2020	261	2056	company_date
285	2020	398	2056	company_date
518	2037	546	2073	other
1026	2037	1051	2073	other
1461	2075	1596	2111	other
1369	2075	1441	2111	other
1236	2075	1349	2111	other
306	1394	396	1430	company_name
416	331	572	367	date_of_birth
210	1118	329	1154	other
335	1118	471	1154	other
476	1118	567	1154	other
573	1118	689	1154	other
696	1118	769	1154	other
776	1118	816	1154	other
823	1118	943	1154	other
160	1164	177	1200	other
210	1164	286	1200	other
290	1164	317	1200	other
323	1164	467	1200	other
473	1164	683	1200	other
688	1164	739	1200	other
745	1164	911	1200	other
160	1211	177	1247	other
210	1211	319	1247	other
324	1211	442	1247	other
447	1211	476	1247	other
482	1211	541	1247	other
546	1211	716	1247	other
723	1211	751	1247	other
757	1211	870	1247	other
875	1211	953	1247	other
960	1211	1022	1247	other
1027	1211	1141	1247	other
160	1257	177	1293	other
210	1257	358	1293	other
363	1257	433	1293	other
438	1257	516	1293	other
522	1257	562	1293	other
568	1257	631	1293	other
637	1257	759	1293	other
946	2155	970	2191	other
160	227	342	263	other
348	227	599	263	other
181	331	246	367	other
251	331	282	367	other
287	331	410	367	other
660	331	780	367	other
181	383	236	419	other
371	746	448	782	other
455	746	572	782	other
579	746	670	782	other
677	746	794	782	other
801	746	852	782	other
858	746	968	782	other
975	746	1066	782	other
1074	746	1184	782	other
1191	746	1308	782	other
1315	746	1406	782	other
1413	746	1484	782	other
1492	746	1576	782	other
210	790	346	826	other
351	790	378	826	other
160	839	177	875	other
210	839	282	875	other
288	839	439	875	other
445	839	496	875	other
370	1031	447	1067	other
454	1031	625	1067	other
629	1031	722	1067	other
727	1031	789	1067	other
795	1031	886	1067	other
160	1075	177	1111	other
210	1075	362	1111	other
367	1075	480	1111	other
487	1075	548	1111	other
553	1075	625	1111	other
631	1075	748	1111	other
753	1075	813	1111	other
819	1075	893	1111	other
899	1075	994	1111	other
160	1118	177	1154	other
735	2198	874	2234	other
615	2198	730	2234	other
568	2198	608	2234	other
1500	2155	1596	2191	other
1382	2155	1491	2191	other
1269	2155	1373	2191	other
1243	2155	1260	2191	other
1211	2155	1236	2191	other
1044	2155	1202	2191	other
979	2155	1036	2191	other
882	2037	1018	2073	project_name
752	2037	874	2073	project_name
679	2037	744	2073	project_name
651	2037	670	2073	project_name
568	2037	642	2073	project_name
267	2020	280	2056	company_date
603	1944	737	1980	position
468	1944	597	1980	position
588	1442	716	1478	project_name
285	1473	398	1509	company_date
267	1473	280	1509	company_date
602	1396	737	1432	position
468	1396	597	1432	position
242	383	428	419	phone
880	2114	984	2150	other
1190	2114	1334	2150	other
210	1031	366	1067	other
1117	2114	1184	2150	other
989	2114	1111	2150	other
749	2114	874	2150	other
697	2114	743	2150	other
568	2114	691	2150	other
468	1715	481	1751	other
792	1668	1134	1704	other
692	1668	786	1704	other
636	1668	687	1704	other
518	1668	631	1704	other
468	1668	481	1704	other
704	1627	833	1663	other
604	1627	699	1663	other
518	1627	598	1663	other
468	1627	481	1663	other
1050	1533	1100	1569	other
919	1533	1045	1569	other
813	1533	913	1569	other
682	1533	808	1569	other
563	1533	677	1569	other
503	839	650	875	other
658	839	719	875	other
727	839	853	875	other
861	839	954	875	other
962	839	1027	875	other
1034	839	1179	875	other
1186	839	1252	875	other
1259	839	1346	875	other
1353	839	1419	875	other
1426	839	1576	875	other
210	884	284	920	other
289	884	442	920	other
447	884	519	920	other
526	884	623	920	other
629	884	756	920	other
762	884	891	920	other
160	933	177	969	other
210	933	362	969	other
367	933	480	969	other
487	933	548	969	other
553	933	597	969	other
603	933	713	969	other
719	933	823	969	other
828	933	934	969	other
939	933	1063	969	other
1069	933	1135	969	other
1140	933	1264	969	other
160	982	177	1018	other
210	982	282	1018	other
287	982	435	1018	other
440	982	468	1018	other
474	982	606	1018	other
612	982	784	1018	other
790	982	899	1018	other
905	982	1019	1018	other
1024	982	1073	1018	other
1079	982	1137	1018	other
160	1031	177	1067	other
