861	1656	937	1687	other
763	1306	828	1337	other
699	1406	757	1437	other
658	1406	694	1437	other
598	1406	654	1437	other
548	1406	564	1437	other
763	1606	892	1637	other
681	1306	758	1337	other
598	1306	677	1337	other
548	1306	564	1337	other
839	1256	879	1287	other
718	1256	834	1287	other
598	1256	714	1287	other
548	1256	564	1287	other
745	1206	915	1237	other
563	1206	740	1237	other
679	1156	781	1187	other
632	1156	674	1187	other
745	1356	811	1387	other
548	1156	564	1187	other
598	1156	627	1187	other
836	1356	878	1387	other
548	1356	564	1387	other
598	1356	740	1387	other
492	1656	571	1687	other
575	1656	671	1687	other
675	1656	782	1687	other
787	1656	856	1687	other
789	487	844	518	project_name
849	487	923	518	project_name
928	487	949	518	project_name
675	487	785	518	project_name
548	285	564	316	other
598	285	683	316	other
688	285	805	316	other
810	285	851	316	other
548	335	564	366	other
598	335	671	366	other
675	335	823	366	other
829	335	847	366	other
251	487	347	518	other
352	487	428	518	other
1327	486	1435	517	other
1672	486	1780	517	other
251	538	397	569	other
744	538	881	569	other
1270	537	1334	568	other
1339	537	1365	568	other
1370	537	1435	568	other
251	640	357	671	other
251	690	406	720	other
586	657	717	688	other
722	657	774	688	other
779	657	843	688	other
848	657	872	688	other
586	724	659	755	other
665	724	729	755	other
734	724	752	755	other
757	724	843	755	other
251	773	406	804	other
536	773	548	804	other
570	773	640	804	other
645	773	668	804	other
673	773	745	804	other
750	773	782	804	other
787	773	833	804	other
838	773	902	804	other
908	773	924	804	other
251	857	347	887	other
352	857	438	887	other
536	857	548	887	other
553	857	625	887	other
536	907	548	937	other
553	907	648	937	other
653	907	683	937	other
536	957	548	987	other
553	957	609	987	other
614	957	674	987	other
251	1007	409	1037	other
414	1007	481	1037	other
544	1007	668	1037	other
672	1007	842	1037	other
548	1056	564	1087	other
598	1056	678	1087	other
548	1106	564	1137	other
598	1106	657	1137	other
662	1106	746	1137	other
751	1106	816	1137	other
