339	1139	488	1169	other
626	326	732	357	project_name
436	326	621	357	project_name
317	326	431	357	project_name
249	326	312	357	project_name
249	1681	329	1711	project_name
249	909	324	940	project_name
677	1189	705	1220	other
595	1189	671	1220	other
1425	1156	1478	1186	other
1371	1156	1419	1186	other
1309	1156	1365	1186	other
1286	1156	1303	1186	other
1246	1156	1280	1186	other
1098	1156	1240	1186	other
983	1156	1092	1186	other
875	1156	976	1186	other
836	1156	869	1186	other
768	1156	829	1186	other
668	1156	761	1186	other
595	1156	662	1186	other
1401	1122	1473	1153	other
1353	1122	1395	1153	other
1233	1122	1347	1153	other
1191	1122	1227	1153	other
1120	1122	1185	1153	other
1066	1122	1114	1153	other
1035	1122	1060	1153	other
896	1122	1029	1153	other
858	1122	890	1153	other
824	1122	852	1153	other
744	1122	819	1153	other
595	1122	738	1153	other
1376	1089	1425	1119	other
1273	1089	1370	1119	other
1133	1089	1267	1119	other
984	1089	1127	1119	other
868	1089	978	1119	other
829	1089	862	1119	other
749	1089	823	1119	other
654	1089	743	1119	other
595	1089	648	1119	other
245	1139	333	1169	other
999	1043	1163	1074	other
927	1043	993	1074	other
873	1043	921	1074	other
731	1043	867	1074	other
699	1043	726	1074	other
595	1043	693	1074	other
245	1043	327	1074	other
857	988	960	1019	other
708	988	851	1019	other
595	988	702	1019	other
245	988	372	1019	other
492	909	629	940	other
471	909	486	940	other
329	909	466	940	other
695	800	747	831	other
649	800	689	831	other
595	800	643	831	other
314	800	480	831	other
245	800	309	831	other
832	740	883	771	other
786	740	826	771	other
671	740	780	771	other
595	740	665	771	other
245	757	359	788	other
449	724	497	754	other
365	724	443	754	other
245	724	359	754	other
787	679	867	709	other
707	679	781	709	other
641	679	701	709	other
595	679	635	709	other
245	679	313	709	other
661	623	701	654	other
595	623	655	654	other
418	623	562	654	other
245	623	412	654	other
800	569	851	599	other
653	459	763	490	other
595	459	647	490	other
245	459	327	490	other
653	405	781	435	other
595	405	647	435	other
245	405	372	435	other
900	326	1038	357	other
880	326	895	357	other
737	326	874	357	other
1404	2062	1423	2098	other
1223	1894	1330	1924	other
1336	1894	1418	1924	other
1424	1894	1490	1924	other
595	1860	664	1891	other
670	1860	767	1891	other
773	1860	873	1891	other
879	1860	1001	1891	other
1007	1860	1108	1891	other
1114	1860	1244	1891	other
1250	1860	1330	1891	other
1336	1860	1446	1891	other
595	1927	681	1958	other
687	1927	762	1958	other
768	1927	846	1958	other
852	1927	938	1958	other
944	1927	977	1958	other
983	1927	1000	1958	other
1142	1927	1229	1958	other
1310	1927	1358	1958	other
1235	1927	1304	1958	other
1006	1927	1062	1958	other
595	1426	702	1457	other
1068	1927	1136	1958	other
245	1472	359	1502	other
365	1472	443	1502	other
449	1472	497	1502	other
245	1505	359	1536	other
595	1488	661	1519	other
667	1488	762	1519	other
768	1488	869	1519	other
245	1548	309	1579	other
314	1548	480	1579	other
595	1548	653	1579	other
659	1548	701	1579	other
707	1548	787	1579	other
793	1548	932	1579	other
343	1681	627	1711	other
245	1760	372	1790	other
595	1760	702	1790	other
708	1760	851	1790	other
857	1760	960	1790	other
245	1814	327	1845	other
595	1814	675	1845	other
245	1894	333	1924	other
348	1894	496	1924	other
595	1894	695	1924	other
701	1894	847	1924	other
853	1894	1017	1924	other
1023	1894	1111	1924	other
1117	1894	1160	1924	other
1166	1894	1218	1924	other
245	1426	313	1457	other
711	1371	763	1402	other
746	569	794	599	other
614	569	740	599	other
595	569	608	599	other
245	569	444	599	other
1387	514	1481	545	other
1326	514	1381	545	other
1219	514	1320	545	other
1186	514	1213	545	other
1079	514	1180	545	other
910	514	1073	545	other
809	514	904	545	other
748	514	803	545	other
654	514	742	545	other
595	514	648	545	other
339	514	488	545	other
245	514	333	545	other
1117	1225	1281	1256	other
1017	1225	1111	1256	other
984	1225	1011	1256	other
850	1225	978	1256	other
790	1225	844	1256	other
614	1225	784	1256	other
595	1225	608	1256	other
245	1276	444	1306	other
972	1189	1027	1220	other
929	1189	966	1220	other
866	1189	923	1220	other
759	1189	860	1220	other
710	1189	753	1220	other
793	1326	847	1357	other
245	1371	412	1402	other
418	1371	562	1402	other
595	1371	661	1402	other
667	1371	705	1402	other
721	1326	787	1357	other
614	1326	715	1357	other
595	1326	608	1357	other
930	1292	999	1323	other
783	1292	924	1323	other
710	1292	777	1323	other
614	1292	704	1323	other
595	1292	608	1323	other
595	1259	686	1290	other
1413	1225	1482	1256	other
1307	1225	1407	1256	other
1288	1225	1301	1256	other
852	1326	904	1357	other
