350	1396	437	1430	position
663	1116	717	1149	company_name
215	1116	345	1149	position
552	872	659	905	project_name
552	835	735	869	company_name
350	519	437	553	position
215	519	345	553	position
552	239	607	272	company_name
350	239	437	272	position
215	1079	291	1113	company_date
215	202	291	236	company_date
215	799	291	832	company_date
807	275	903	309	project_name
670	275	802	309	project_name
552	275	665	309	project_name
612	239	725	272	company_name
215	239	345	272	position
422	202	451	236	company_date
422	799	451	832	company_date
422	483	451	516	company_date
215	1360	291	1394	company_date
461	1360	523	1394	company_date
427	1360	456	1394	company_date
296	1360	423	1394	company_date
350	1116	437	1149	position
552	1116	658	1149	company_name
552	1152	671	1186	project_name
215	1396	345	1430	position
429	1079	458	1113	company_date
653	1433	768	1467	project_name
215	1469	327	1503	other
552	1469	714	1503	other
719	1469	841	1503	other
845	1469	872	1503	other
657	1543	752	1576	other
877	1469	959	1503	other
215	483	291	516	company_date
215	1506	339	1540	other
552	1506	590	1540	other
215	1543	413	1576	other
552	1543	653	1576	other
552	1396	671	1430	company_name
215	1433	327	1467	other
676	1396	755	1430	company_name
552	1433	648	1467	project_name
332	1433	407	1467	other
552	519	607	553	company_name
612	519	725	553	company_name
552	556	650	589	project_name
215	835	345	869	position
350	835	437	869	position
663	872	715	905	project_name
587	348	645	382	other
552	385	649	418	other
654	385	747	418	other
751	385	825	418	other
830	385	970	418	other
1141	385	1188	418	other
1193	385	1295	418	other
975	385	1069	418	other
1074	385	1136	418	other
1484	2028	1502	2061	other
296	202	418	236	company_date
456	202	579	236	company_date
215	275	327	309	other
332	275	407	309	other
215	312	327	345	other
552	312	701	345	other
706	312	800	345	other
215	348	339	382	other
552	348	583	382	other
215	385	413	418	other
296	799	418	832	company_date
455	799	587	832	company_date
215	872	327	905	other
332	872	407	905	other
215	908	327	942	other
552	908	642	942	other
646	908	724	942	other
729	908	809	942	other
814	908	853	942	other
857	908	969	942	other
974	908	1095	942	other
215	945	339	978	other
552	945	610	978	other
215	981	413	1015	other
552	981	653	1015	other
658	981	746	1015	other
750	981	813	1015	other
818	981	866	1015	other
871	981	897	1015	other
902	981	951	1015	other
296	1079	425	1113	company_date
462	1079	594	1113	company_date
215	1152	327	1186	other
332	1152	407	1186	other
215	1189	327	1222	other
552	1189	648	1222	other
653	1189	815	1222	other
215	1225	339	1259	other
552	1225	598	1259	other
603	1225	667	1259	other
672	1225	766	1259	other
215	1262	413	1296	other
552	1262	645	1296	other
649	1262	740	1296	other
745	1262	856	1296	other
861	1262	943	1296	other
948	1262	1037	1296	other
1042	1262	1116	1296	other
552	700	645	734	other
1121	1262	1149	1296	other
1154	1262	1268	1296	other
650	700	747	734	other
296	483	418	516	company_date
752	700	869	734	other
456	483	577	516	company_date
215	556	327	589	other
332	556	407	589	other
215	592	327	626	other
552	592	642	626	other
646	592	766	626	other
771	592	858	626	other
215	629	339	662	other
552	629	610	662	other
215	665	413	699	other
552	665	595	699	other
600	665	649	699	other
