349	1640	434	1679	other
299	1640	314	1679	other
919	1578	1018	1617	other
828	1578	912	1617	other
785	1578	821	1617	other
636	1578	779	1617	other
540	1578	630	1617	other
505	1578	534	1617	other
349	1578	498	1617	other
299	1578	314	1617	other
926	1640	993	1679	other
638	1025	703	1064	other
710	1025	742	1064	other
749	1025	779	1064	other
786	1025	861	1064	other
867	1025	886	1064	other
892	1025	955	1064	other
961	1025	1094	1064	other
1100	1025	1209	1064	other
1216	1025	1338	1064	other
844	1640	920	1679	other
777	1640	837	1679	other
249	206	357	269	other
434	962	595	1001	other
777	962	912	1001	other
664	962	771	1001	other
639	962	657	1001	other
601	962	632	1001	other
1213	1329	1329	1366	other
827	1329	857	1366	other
425	1329	566	1366	other
1021	1087	1183	1126	other
926	1087	1015	1126	other
875	1087	920	1126	other
804	1087	869	1126	other
670	1087	798	1126	other
547	1087	664	1126	other
510	1087	541	1126	other
431	1087	504	1126	other
410	1087	425	1126	other
249	1087	404	1126	other
498	485	665	524	date_of_birth
495	526	546	565	address
552	526	623	565	address
629	526	642	565	address
649	526	693	565	address
700	526	757	565	address
495	568	571	607	gender
618	692	807	731	email
494	694	621	730	email
249	1327	419	1366	school_date
572	1329	614	1366	school_name
619	1329	672	1366	school_name
678	1329	821	1366	school_name
863	1329	984	1366	major
989	1329	1040	1366	major
379	962	428	1001	other
599	1025	632	1064	other
458	1025	593	1064	other
397	1025	452	1064	other
249	1025	390	1064	other
1360	962	1396	1001	other
1294	962	1353	1001	other
1155	962	1288	1001	other
1100	962	1149	1001	other
1061	962	1094	1001	other
1016	962	1054	1001	other
918	962	1009	1001	other
675	1640	770	1679	other
585	1640	669	1679	other
512	1640	579	1679	other
441	1640	506	1679	other
1046	1329	1208	1366	major
370	206	630	269	name
643	206	764	269	name
777	206	949	269	name
249	273	380	320	other
389	273	576	320	other
249	485	320	524	other
327	485	359	524	other
366	485	447	524	other
249	526	381	565	other
249	568	368	607	other
249	609	348	648	other
355	609	450	648	other
492	609	575	648	other
249	651	352	690	other
495	651	678	690	phone
249	692	348	731	other
249	734	425	773	other
495	734	515	773	other
522	734	600	773	other
245	817	400	856	other
406	817	618	856	other
249	900	348	939	other
355	900	504	939	other
510	900	557	939	other
563	900	630	939	other
636	900	779	939	other
786	900	816	939	other
823	900	942	939	other
949	900	1047	939	other
1053	900	1217	939	other
1223	900	1238	939	other
1244	900	1317	939	other
1324	900	1354	939	other
249	962	372	1001	other
1221	2015	1285	2054	other
299	1703	314	1742	other
349	1703	533	1742	other
539	1703	633	1742	other
639	1703	767	1742	other
774	1703	906	1742	other
912	1703	1006	1742	other
1012	1703	1109	1742	other
299	1765	314	1804	other
349	1765	410	1804	other
417	1765	493	1804	other
500	1765	567	1804	other
573	1765	737	1804	other
744	1765	913	1804	other
919	1765	931	1804	other
937	1765	1089	1804	other
1095	1765	1209	1804	other
1216	1765	1327	1804	other
299	1828	314	1867	other
349	1828	472	1867	other
479	1828	534	1867	other
540	1828	653	1867	other
659	1828	792	1867	other
798	1828	829	1867	other
836	1828	985	1867	other
991	1828	1046	1867	other
1052	1828	1125	1867	other
1131	1828	1186	1867	other
299	1890	314	1929	other
349	1890	538	1929	other
544	1890	647	1929	other
653	1890	684	1929	other
690	1890	729	1929	other
735	1890	782	1929	other
789	1890	865	1929	other
872	1890	945	1929	other
951	1890	1018	1929	other
1024	1890	1139	1929	other
1145	1890	1287	1929	other
299	1952	314	1991	other
349	1952	410	1991	other
417	1952	481	1991	other
488	1952	543	1991	other
549	1952	672	1991	other
678	1952	791	1991	other
797	1952	975	1991	other
981	1952	1054	1991	other
1060	1952	1195	1991	other
299	2015	314	2054	other
349	2015	436	2054	other
443	2015	554	2054	other
560	2015	643	2054	other
649	2015	821	2054	other
828	2015	960	2054	other
966	2015	1089	2054	other
1095	2015	1214	2054	other
1291	2015	1404	2054	other
251	358	450	396	other
456	358	728	396	other
251	1221	524	1260	other
531	1221	700	1260	other
251	1471	384	1510	other
