1053	823	1139	856	other
889	985	978	1018	other
735	1026	752	1058	other
708	863	834	896	other
1474	823	1543	856	other
1453	823	1470	856	other
1397	823	1449	856	other
1318	823	1393	856	other
1214	823	1314	856	other
1171	823	1210	856	other
1144	823	1167	856	other
762	823	889	856	other
893	823	1049	856	other
708	823	758	856	other
1094	507	1159	540	other
1163	507	1192	540	other
756	1026	858	1058	other
862	1026	951	1058	other
756	985	885	1018	other
735	985	752	1018	other
820	944	909	977	other
756	944	816	977	other
735	944	752	977	other
972	904	980	937	other
867	904	968	937	other
776	904	863	937	other
722	904	772	937	other
708	904	718	937	other
1281	863	1490	896	other
1172	863	1277	896	other
1105	863	1168	896	other
1196	507	1323	540	other
708	547	732	580	other
736	547	783	580	other
787	547	833	580	other
837	547	859	580	other
863	547	1006	580	other
708	588	718	621	other
722	588	804	621	other
808	588	835	621	other
839	588	878	621	other
882	588	986	621	other
990	588	1101	621	other
1105	588	1136	621	other
1140	588	1193	621	other
708	659	789	694	company_name
794	659	991	694	company_name
995	659	1144	694	company_name
1149	659	1286	694	company_name
1291	659	1488	694	company_name
1553	662	1610	693	company_date
708	703	723	733	company_date
727	703	787	733	company_date
708	782	784	815	other
788	782	837	815	other
841	782	850	815	other
854	782	886	815	other
890	782	989	815	other
993	782	1004	815	other
1008	782	1115	815	other
1119	782	1253	815	other
1257	782	1346	815	other
1350	782	1405	815	other
1409	782	1493	815	other
1497	782	1602	815	other
1055	863	1101	896	other
971	863	1051	896	other
1606	782	1617	815	other
921	863	967	896	other
864	863	917	896	other
838	863	860	896	other
896	262	979	297	company_name
820	304	909	337	position
1466	265	1544	296	company_date
1446	265	1462	296	company_date
1329	265	1382	296	company_date
904	304	1034	337	position
1496	662	1550	693	company_date
820	742	909	775	position
904	742	1034	775	position
1029	742	1055	775	position
1050	742	1137	775	position
1132	742	1203	775	position
984	262	1076	297	company_name
1081	262	1220	297	company_name
1224	262	1318	297	company_name
1386	265	1443	296	company_date
1548	265	1613	296	company_date
708	345	777	378	other
781	345	829	378	other
833	345	842	378	other
846	345	878	378	other
882	345	981	378	other
985	345	996	378	other
1000	345	1107	378	other
1111	345	1246	378	other
1250	345	1338	378	other
1342	345	1397	378	other
1401	345	1486	378	other
1490	345	1594	378	other
1598	345	1610	378	other
708	385	718	418	other
722	385	866	418	other
870	385	953	418	other
957	385	992	418	other
996	385	1111	418	other
1115	385	1248	418	other
708	426	732	459	other
736	426	870	459	other
874	426	900	459	other
904	426	994	459	other
708	466	718	499	other
722	466	741	499	other
745	466	767	499	other
771	466	788	499	other
792	466	884	499	other
888	466	1044	499	other
1048	466	1135	499	other
1139	466	1185	499	other
1189	466	1309	499	other
1314	466	1345	499	other
1349	466	1451	499	other
1455	466	1556	499	other
708	507	718	540	other
722	507	825	540	other
829	507	934	540	other
938	507	1090	540	other
1019	69	1114	102	other
943	69	1015	102	other
904	69	939	102	other
853	69	900	102	other
722	69	849	102	other
708	69	718	102	other
1206	29	1250	62	other
1137	29	1202	62	other
1087	29	1133	62	other
1001	29	1083	62	other
931	29	997	62	other
905	29	927	62	other
854	29	901	62	other
757	29	850	62	other
708	29	753	62	other
706	304	825	337	other
706	742	825	775	other
1530	2276	1628	2305	other
1504	2276	1526	2305	other
1234	1269	1293	1302	other
1144	1269	1230	1302	other
1022	1269	1141	1302	other
934	1269	1018	1302	other
834	1269	930	1302	other
722	1269	830	1302	other
708	1269	718	1302	other
863	1228	1006	1261	other
837	1228	859	1261	other
787	1228	833	1261	other
736	1228	783	1261	other
708	1228	732	1261	other
848	1188	924	1221	other
795	1188	844	1221	other
722	1188	791	1221	other
708	1188	718	1221	other
991	1147	1093	1180	other
885	1147	987	1180	other
850	1147	881	1180	other
722	1147	846	1180	other
708	1147	718	1180	other
904	1107	994	1139	other
874	1107	900	1139	other
736	1107	870	1139	other
708	1107	732	1139	other
1017	1066	1106	1099	other
857	1066	1013	1099	other
756	1066	853	1099	other
735	1066	752	1099	other
708	262	891	297	company_name
900	191	1006	224	other
795	191	896	224	other
722	191	791	224	other
708	191	718	224	other
1239	151	1348	183	other
1083	151	1236	183	other
950	151	1079	183	other
865	151	946	183	other
851	151	861	183	other
736	151	847	183	other
708	151	732	183	other
1343	69	1422	102	other
1248	69	1339	102	other
1209	69	1244	102	other
1118	69	1205	102	other
