1275	2191	1390	2221	other
1394	2191	1493	2221	other
1497	2191	1539	2221	other
544	2227	673	2258	other
544	2263	554	2294	other
557	2263	707	2294	other
711	2263	772	2294	other
775	2263	800	2294	other
803	2263	912	2294	other
916	2263	1060	2294	other
686	445	737	476	other
741	445	790	476	other
794	445	816	476	other
819	445	957	476	other
544	673	627	704	other
888	2300	913	2330	other
916	2300	1023	2330	other
1026	2300	1070	2330	other
1074	2300	1111	2330	other
1115	2300	1157	2330	other
1161	2300	1216	2330	other
1220	2300	1284	2330	other
1288	2300	1393	2330	other
1397	2300	1456	2330	other
1459	2300	1502	2330	other
1505	2300	1595	2330	other
676	2300	754	2330	other
557	2300	626	2330	other
544	2300	554	2330	other
1064	2263	1221	2294	other
544	496	646	527	other
629	2300	672	2330	other
1502	357	1556	386	other
1560	357	1572	386	other
1574	357	1629	386	other
650	496	801	527	other
805	496	818	527	other
821	496	855	527	other
859	496	968	527	other
1502	498	1556	526	other
1560	498	1572	526	other
1574	498	1629	526	other
1502	639	1556	667	other
1560	639	1572	667	other
659	268	858	310	other
757	2300	794	2330	other
1574	639	1629	667	other
562	265	614	307	other
630	673	735	704	other
739	673	832	704	other
836	673	944	704	other
948	673	958	704	other
961	673	1030	704	other
797	2300	885	2330	other
1033	673	1193	704	other
544	727	627	757	other
630	727	735	757	other
739	727	832	757	other
836	727	943	757	other
946	727	1058	757	other
1061	727	1147	757	other
1150	727	1193	757	other
1196	727	1304	757	other
1307	727	1446	757	other
544	814	606	845	other
610	814	704	845	other
707	814	800	845	other
803	814	911	845	other
915	814	998	845	other
544	868	606	898	other
610	868	704	898	other
707	868	800	898	other
803	868	940	898	other
944	868	1026	898	other
544	1043	637	1073	other
544	2153	591	2186	other
595	2153	732	2186	other
544	2191	554	2221	other
557	2191	707	2221	other
711	2191	772	2221	other
775	2191	800	2221	other
803	2191	893	2221	other
896	2191	985	2221	other
988	2191	1076	2221	other
1079	2191	1131	2221	other
1134	2191	1243	2221	other
1247	2191	1271	2221	other
544	1433	554	1464	other
644	1235	761	1265	company_name
733	2101	829	2132	position
640	2101	729	2132	position
544	445	606	476	grade
715	392	901	422	major
544	392	665	422	major
764	2065	862	2096	company_name
1574	1236	1627	1265	company_date
1560	1236	1572	1265	company_date
764	1235	862	1265	company_name
405	46	480	84	other
487	46	586	84	other
593	46	711	84	other
718	46	821	84	other
828	46	929	84	other
936	46	989	84	other
996	46	1099	84	other
1106	46	1183	84	other
1190	46	1268	84	other
1275	46	1355	84	other
465	87	534	124	other
541	87	607	124	other
613	87	705	124	other
712	87	787	124	other
794	87	860	124	other
867	87	879	124	other
885	87	989	124	other
995	87	1294	124	other
88	625	210	675	name
218	625	318	675	name
200	688	305	719	other
35	798	59	825	other
36	852	57	878	other
641	1043	716	1073	other
719	1043	798	1073	other
801	1043	867	1073	other
567	1144	608	1186	other
650	1148	804	1189	other
810	1148	1008	1189	other
544	1323	591	1356	other
595	1323	732	1356	other
544	1361	554	1391	other
557	1361	646	1391	other
649	1361	777	1391	other
780	1361	868	1391	other
871	1361	904	1391	other
908	1361	944	1391	other
948	1361	1014	1391	other
1018	1361	1098	1391	other
1102	1361	1145	1391	other
1148	1361	1281	1391	other
1285	1361	1307	1391	other
