1477	132	1515	160	other
257	461	331	492	other
198	461	252	492	other
201	1265	315	1296	other
321	1265	342	1296	other
348	1265	414	1296	other
420	1265	488	1296	other
494	1265	618	1296	other
624	1265	672	1296	other
678	1265	735	1296	other
741	1265	777	1296	other
783	1265	800	1296	other
806	1265	887	1296	other
893	1265	1031	1296	other
1037	1265	1097	1296	other
1103	1265	1240	1296	other
1246	1265	1294	1296	other
1300	1265	1333	1296	other
1339	1265	1397	1296	other
1403	1265	1498	1296	other
201	1303	249	1334	other
255	1303	311	1334	other
198	1380	429	1410	other
297	1418	393	1449	other
198	1456	383	1487	other
388	1456	470	1487	other
297	1512	401	1543	other
407	1512	472	1543	other
477	1512	511	1543	other
516	1512	578	1543	other
297	1551	394	1581	other
1258	1227	1418	1258	other
1139	1227	1197	1258	other
1203	1227	1252	1258	other
951	1227	1034	1258	other
1040	1227	1133	1258	other
307	1227	479	1258	other
403	508	532	539	project_name
403	1112	485	1142	project_name
336	461	357	492	other
370	461	423	492	other
429	461	502	492	other
199	508	302	539	other
307	508	398	539	other
200	547	325	577	other
330	547	456	577	other
199	594	302	625	other
307	594	374	625	other
379	594	406	625	other
200	633	302	663	other
308	633	476	663	other
482	633	519	663	other
525	633	587	663	other
592	633	619	663	other
625	633	667	663	other
673	633	721	663	other
727	633	828	663	other
833	633	903	663	other
908	633	1034	663	other
1040	633	1100	663	other
1106	633	1150	663	other
1156	633	1189	663	other
1195	633	1222	663	other
1228	633	1272	663	other
1278	633	1321	663	other
198	719	419	750	other
297	766	389	797	other
395	766	443	797	other
449	766	573	797	other
579	766	606	797	other
612	766	689	797	other
695	766	768	797	other
774	766	835	797	other
841	766	893	797	other
899	766	912	797	other
918	766	958	797	other
206	843	391	874	other
396	843	465	874	other
297	881	447	912	other
198	997	255	1027	other
260	997	333	1027	other
339	997	359	1027	other
365	997	420	1027	other
425	997	498	1027	other
200	1073	325	1104	other
338	1073	464	1104	other
199	1112	302	1142	other
307	1112	398	1142	other
198	1150	300	1181	other
305	1150	372	1181	other
378	1150	396	1181	other
200	1227	302	1258	other
485	1227	534	1258	other
540	1227	628	1258	other
634	1227	655	1258	other
661	1227	789	1258	other
795	1227	828	1258	other
834	1227	876	1258	other
882	1227	945	1258	other
