738	175	885	211	other
107	1506	245	1537	other
40	1506	102	1537	other
94	1394	179	1425	other
40	1394	89	1425	other
213	1060	306	1091	other
187	1060	209	1091	other
40	1060	182	1091	other
134	956	182	987	other
108	956	130	987	other
40	956	103	987	other
40	1176	78	1207	other
141	1289	199	1320	other
40	1289	136	1320	other
36	845	152	890	other
143	2053	258	2087	other
236	1922	314	1956	other
143	1922	230	1956	other
253	1778	316	1812	other
143	1778	247	1812	other
45	1659	201	1704	other
896	1946	951	1982	school_name
739	1946	891	1982	school_name
701	1946	731	1982	school_name
555	1946	686	1982	school_name
444	1946	549	1982	school_name
890	175	945	211	other
581	175	732	211	other
565	175	575	211	other
432	175	559	211	other
370	175	424	211	other
406	97	587	138	other
370	97	398	138	other
945	793	1482	824	other
370	894	394	925	other
432	843	1445	874	other
432	793	938	824	other
370	794	394	825	other
432	743	1209	774	other
1393	693	1483	724	other
1330	693	1382	724	other
1219	693	1319	724	other
1180	693	1208	724	other
1122	693	1169	724	other
1083	693	1110	724	other
928	693	1072	724	other
829	693	916	724	other
732	693	818	724	other
644	693	720	724	other
587	693	633	724	other
432	693	576	724	other
370	694	394	725	other
432	643	1333	674	other
1397	593	1483	624	other
1268	593	1387	624	other
1222	593	1259	624	other
1152	593	1213	624	other
1118	593	1142	624	other
1033	593	1108	624	other
987	593	1023	624	other
850	593	977	624	other
795	593	841	624	other
694	593	785	624	other
659	593	685	624	other
564	593	649	624	other
518	593	554	624	other
488	593	509	624	other
432	593	478	624	other
370	594	394	625	other
1309	539	1430	570	other
1216	539	1305	570	other
590	539	699	570	company_date
448	539	557	570	company_date
660	434	773	470	company_name
579	434	653	470	company_name
508	434	573	470	company_name
386	434	501	470	company_name
511	341	732	386	other
386	341	504	386	other
20	525	288	556	email
954	235	983	271	other
916	235	947	271	other
847	235	910	271	other
797	235	841	271	other
767	235	791	271	other
611	235	761	271	other
561	235	605	271	other
443	235	556	271	other
405	235	436	271	other
370	235	399	271	other
1412	175	1448	211	other
1233	175	1406	211	other
1137	175	1227	211	other
1106	175	1131	211	other
950	175	1100	211	other
1422	1193	1482	1224	other
1170	1193	1280	1224	other
1121	1193	1157	1224	other
1079	1193	1108	1224	other
946	1193	1066	1224	other
874	1193	934	1224	other
773	1193	862	1224	other
675	1193	761	1224	other
610	1193	662	1224	other
535	1193	598	1224	other
432	1193	523	1224	other
370	1194	394	1225	other
432	1143	753	1174	other
432	1093	1483	1124	other
370	1094	394	1125	other
19	404	184	435	phone
20	644	38	675	address
42	644	132	675	address
136	644	199	675	address
203	644	228	675	address
233	644	281	675	address
20	677	140	708	address
144	677	193	708	address
197	677	238	708	address
20	710	110	741	address
114	710	173	741	address
176	710	222	741	address
20	744	130	775	address
386	490	414	527	position
420	490	487	527	position
386	539	443	570	company_date
561	539	585	570	company_date
956	1946	1156	1982	school_name
1162	1946	1312	1982	school_name
380	2006	648	2043	major
653	2006	804	2043	major
380	2067	501	2103	school_date
506	2067	654	2103	school_date
654	40	801	89	name
548	40	647	87	name
370	40	540	87	name
386	1411	419	1447	company_name
426	1411	531	1447	company_name
537	1411	615	1447	company_name
386	1461	543	1497	position
549	1461	734	1497	position
386	1510	443	1541	company_date
448	1510	557	1541	company_date
561	1510	585	1541	company_date
590	1510	699	1541	company_date
432	1043	1369	1074	other
860	993	1483	1024	other
432	993	854	1024	other
370	994	394	1025	other
432	943	1234	974	other
370	944	394	975	other
432	893	1073	924	other
380	1946	438	1982	school_name
386	1863	604	1908	other
948	1771	1058	1802	other
879	1771	943	1802	other
741	1771	866	1802	other
669	1771	736	1802	other
592	1771	664	1802	other
542	1771	587	1802	other
432	1771	536	1802	other
370	1772	394	1803	other
764	1721	892	1752	other
738	1721	759	1752	other
629	1721	733	1752	other
560	1721	624	1752	other
503	1721	555	1752	other
432	1721	498	1752	other
370	1722	394	1753	other
651	1671	729	1702	other
592	1671	646	1702	other
483	1671	587	1702	other
432	1671	478	1702	other
370	1672	394	1703	other
528	1621	602	1652	other
432	1621	523	1652	other
1349	1571	1395	1602	other
1275	1571	1344	1602	other
1151	1571	1270	1602	other
1122	1571	1146	1602	other
1067	1571	1117	1602	other
1017	1571	1062	1602	other
907	1571	1012	1602	other
809	1571	903	1602	other
669	1571	796	1602	other
643	1571	664	1602	other
534	1571	638	1602	other
432	1571	528	1602	other
370	1572	394	1603	other
1216	1510	1455	1541	other
432	1343	999	1374	other
370	1344	394	1375	other
432	1293	1222	1324	other
370	1294	394	1325	other
432	1243	1261	1274	other
1292	1193	1410	1224	other
