418	864	547	895	other
777	419	887	450	other
892	419	961	450	other
418	484	507	515	other
512	484	661	515	other
752	484	803	515	other
811	484	897	515	other
905	484	928	515	other
935	484	962	515	other
969	484	1017	515	other
1025	484	1055	515	other
1063	484	1088	515	other
1097	484	1233	515	other
1240	484	1314	515	other
1322	484	1345	515	other
1352	484	1473	515	other
1480	484	1539	515	other
752	532	845	563	other
850	532	910	563	other
752	796	853	827	project_name
914	532	956	563	other
960	532	986	563	other
990	532	1050	563	other
1055	532	1081	563	other
1084	532	1130	563	other
1134	532	1196	563	other
1201	532	1234	563	other
1239	532	1279	563	other
1283	532	1376	563	other
1381	532	1411	563	other
1416	532	1442	563	other
1446	532	1493	563	other
1498	532	1540	563	other
752	580	806	611	other
810	580	841	611	other
846	580	979	611	other
983	580	1009	611	other
1015	580	1172	611	other
418	646	524	677	other
752	646	813	677	other
818	646	956	677	other
418	721	616	752	other
752	721	820	752	other
826	721	873	752	other
116	797	192	828	other
197	797	300	828	other
116	862	159	893	other
165	862	252	893	other
418	796	515	827	other
520	796	608	827	other
757	419	769	450	other
752	864	808	895	other
928	371	1061	402	other
876	371	923	402	other
777	371	871	402	other
757	371	769	402	other
886	323	941	354	other
777	323	881	354	other
757	323	769	354	other
757	275	769	306	other
921	275	989	306	other
868	275	915	306	other
777	275	863	306	other
418	275	621	306	other
752	200	834	231	other
418	200	527	231	other
806	124	926	155	other
777	1240	863	1271	other
757	1241	769	1272	other
886	1192	933	1223	other
777	1192	881	1223	other
757	1193	769	1224	other
757	1145	769	1176	other
1051	1145	1220	1176	other
895	1145	1045	1176	other
1060	1336	1195	1367	other
949	1336	1055	1367	other
891	1336	945	1367	other
777	1336	886	1367	other
757	1337	769	1368	other
418	932	499	963	other
813	864	924	895	other
777	1551	961	1582	other
968	1551	1015	1582	other
1023	1551	1115	1582	other
933	1384	980	1415	other
868	1384	928	1415	other
777	1384	863	1415	other
757	1385	769	1416	other
1237	1336	1331	1367	other
856	1145	890	1176	other
777	1145	851	1176	other
418	1145	621	1176	other
752	1078	834	1109	other
418	1078	527	1109	other
806	1010	926	1041	other
752	1010	801	1041	other
512	1010	572	1041	other
418	1010	507	1041	other
752	932	831	963	other
1200	1336	1232	1367	other
757	1551	769	1582	other
1105	1503	1231	1534	other
1068	1503	1100	1534	other
964	1503	1064	1534	other
902	1503	960	1534	other
856	1503	898	1534	other
777	1503	851	1534	other
757	1503	769	1534	other
1278	1452	1312	1483	other
1171	1452	1273	1483	other
1111	1452	1166	1483	other
1012	1452	1106	1483	other
961	1452	1008	1483	other
930	1452	955	1483	other
849	1452	925	1483	other
802	1452	844	1483	other
752	1452	797	1483	other
520	1450	669	1481	other
418	1450	507	1481	other
1043	1288	1106	1319	other
985	1384	1061	1415	other
938	1288	1038	1319	other
884	1288	933	1319	other
777	1288	879	1319	other
757	1289	769	1320	other
921	1240	996	1271	other
868	1240	915	1271	other
1109	1647	1192	1678	other
418	1712	524	1743	other
752	1712	895	1743	other
418	1777	616	1808	other
752	1777	820	1808	other
1280	48	1313	76	other
1318	48	1355	76	other
1360	48	1436	76	other
1440	48	1457	76	other
1461	48	1557	76	other
1374	2246	1428	2271	other
1432	2246	1447	2271	other
1450	2246	1471	2271	other
1474	2246	1489	2271	other
418	124	507	155	other
512	124	572	155	other
752	124	801	155	other
1123	1551	1171	1582	other
1179	1551	1334	1582	other
1341	1551	1377	1582	other
1384	1551	1418	1582	other
1425	1551	1540	1582	other
777	1599	809	1630	other
814	1599	932	1630	other
936	1599	1041	1630	other
1046	1599	1082	1630	other
1086	1599	1143	1630	other
1148	1599	1234	1630	other
757	1647	769	1678	other
777	1647	881	1678	other
886	1647	933	1678	other
937	1647	973	1678	other
826	1777	881	1808	other
886	1777	1039	1808	other
1044	1777	1152	1808	other
1157	1777	1206	1808	other
1211	1777	1270	1808	other
978	1647	1021	1678	other
1026	1647	1104	1678	other
