608	498	683	540	other
877	498	988	540	other
877	433	968	475	other
200	209	354	251	company_name
514	369	627	411	other
877	292	919	334	other
514	315	698	357	other
651	270	687	312	other
514	270	644	312	other
634	369	698	411	other
877	369	899	411	other
906	369	1008	411	other
514	422	645	464	other
302	344	413	386	company_date
975	433	1042	475	other
514	498	602	540	other
645	918	667	960	other
514	1949	627	1991	other
634	1949	698	1991	other
877	1949	899	1991	other
514	2010	602	2052	other
608	2010	682	2052	other
877	2010	988	2052	other
877	941	1098	983	project_name
877	1338	972	1380	project_name
877	217	999	259	project_name
877	1736	964	1778	project_name
420	344	455	386	company_date
877	560	999	602	project_name
645	1338	667	1380	other
514	1338	638	1380	other
514	1736	638	1778	other
391	141	495	183	other
645	217	667	259	other
645	560	667	602	other
514	217	638	259	other
200	141	384	183	other
514	560	638	602	other
645	1736	667	1778	other
514	918	638	960	other
975	1887	1042	1929	other
975	1149	1042	1191	other
514	1214	602	1256	other
608	1214	683	1256	other
877	1214	988	1256	other
514	1276	671	1318	other
677	1276	751	1318	other
877	1276	935	1318	other
942	1276	1028	1318	other
1034	1276	1235	1318	other
1242	1276	1340	1318	other
1159	1674	1260	1716	other
1266	1674	1368	1716	other
1375	1674	1461	1716	other
514	1789	644	1831	other
814	1789	850	1831	other
514	1833	698	1875	other
877	1811	899	1853	other
514	1887	645	1929	other
877	1887	968	1929	other
877	1149	968	1191	other
971	1736	1107	1778	project_name
1313	896	1502	938	project_name
1073	217	1188	259	project_name
200	344	295	386	company_date
1005	217	1066	259	project_name
514	1391	644	1433	other
814	1391	850	1433	other
514	1436	698	1478	other
877	1413	899	1455	other
514	1489	645	1531	other
877	1489	968	1531	other
975	1489	1042	1531	other
514	1551	627	1593	other
634	1551	698	1593	other
877	1551	899	1593	other
906	1551	1008	1593	other
514	1612	602	1654	other
608	1612	682	1654	other
877	1612	988	1654	other
514	1674	671	1716	other
677	1674	751	1716	other
877	1674	1037	1716	other
1043	1674	1152	1716	other
1005	560	1124	602	project_name
200	411	271	453	company_date
1076	896	1235	938	project_name
877	896	999	938	project_name
979	1338	1101	1380	project_name
201	274	314	316	company_name
360	207	480	249	company_name
514	613	644	655	other
651	613	687	655	other
514	658	698	700	other
877	636	919	678	other
514	712	627	754	other
634	712	698	754	other
877	712	899	754	other
906	712	975	754	other
514	766	645	808	other
877	777	1033	819	other
514	842	602	884	other
608	842	682	884	other
877	842	999	884	other
514	986	644	1028	other
651	986	687	1028	other
514	1031	698	1073	other
877	1008	899	1050	other
514	1085	627	1127	other
634	1085	698	1127	other
877	1085	899	1127	other
906	1085	1008	1127	other
514	1138	645	1180	other
