299	1268	485	1304	other
643	1268	655	1304	other
404	1002	416	1039	other
422	1002	551	1039	other
605	905	950	941	email
499	905	591	941	other
1158	861	1221	897	other
1139	861	1153	897	other
1077	861	1133	897	other
693	861	705	897	other
499	861	687	897	other
1091	817	1179	853	other
690	817	702	853	other
606	817	684	853	other
499	817	600	853	other
1091	773	1127	809	other
563	773	575	809	other
499	773	558	809	other
499	729	661	765	other
499	690	591	727	other
862	203	1035	247	other
667	203	855	247	other
1484	2076	1502	2109	other
1468	2076	1479	2109	other
1445	2076	1463	2109	other
1364	2076	1440	2109	other
499	949	586	985	other
591	949	696	985	other
701	949	715	985	other
721	949	929	985	phone
200	1002	227	1039	other
249	1002	399	1039	other
249	1095	263	1131	other
200	1192	227	1228	other
249	1192	373	1228	other
378	1192	496	1228	other
501	1192	515	1228	other
249	1268	263	1304	other
491	1268	638	1304	other
1429	1898	1477	1934	other
1331	1898	1424	1934	other
1267	1898	1325	1934	other
1199	1898	1261	1934	other
1174	1898	1193	1934	other
1112	1898	1168	1934	other
1009	1898	1106	1934	other
857	1898	1003	1934	other
804	1898	852	1934	other
722	1898	799	1934	other
1157	729	1224	765	nation
1091	729	1151	765	nation
367	1821	463	1857	other
469	1821	531	1857	other
536	1821	580	1857	other
585	1821	636	1857	other
642	1821	687	1857	other
693	1821	740	1857	other
746	1821	757	1857	other
763	1821	875	1857	other
249	1898	263	1934	other
299	1898	330	1934	other
335	1898	392	1934	other
397	1898	417	1934	other
423	1898	437	1934	other
442	1898	487	1934	other
493	1898	590	1934	other
1303	690	1402	727	name
365	1095	464	1131	school_name
469	1095	613	1131	school_name
1046	690	1193	727	name
1198	690	1297	727	name
595	1898	717	1934	other
299	1095	360	1131	school_name
1133	773	1310	809	date_of_birth
1137	1268	1148	1304	other
661	1268	695	1304	other
700	1268	771	1304	other
777	1268	818	1304	other
824	1268	835	1304	other
841	1268	953	1304	other
959	1268	970	1304	other
976	1268	1038	1304	other
1043	1268	1131	1304	other
1153	1268	1215	1304	other
1221	1268	1264	1304	other
1270	1268	1281	1304	other
1287	1268	1332	1304	other
1338	1268	1393	1304	other
1399	1268	1470	1304	other
1476	1268	1487	1304	other
299	1345	436	1381	other
441	1345	511	1381	other
517	1345	528	1381	other
534	1345	647	1381	other
249	1421	263	1457	other
299	1421	437	1457	other
442	1421	454	1457	other
460	1421	505	1457	other
511	1421	558	1457	other
564	1421	634	1457	other
639	1421	650	1457	other
656	1421	705	1457	other
710	1421	757	1457	other
763	1421	774	1457	other
780	1421	846	1457	other
851	1421	942	1457	other
249	1498	263	1534	other
299	1498	456	1534	other
461	1498	473	1534	other
479	1498	524	1534	other
530	1498	559	1534	other
564	1498	661	1534	other
667	1498	678	1534	other
683	1498	724	1534	other
729	1498	740	1534	other
746	1498	828	1534	other
834	1498	845	1534	other
851	1498	983	1534	other
988	1498	1000	1534	other
1005	1498	1139	1534	other
1144	1498	1155	1534	other
1161	1498	1209	1534	other
249	1574	263	1611	other
299	1574	360	1611	other
365	1574	475	1611	other
481	1574	493	1611	other
498	1574	599	1611	other
605	1574	724	1611	other
730	1574	780	1611	other
786	1574	892	1611	other
897	1574	976	1611	other
981	1574	1068	1611	other
1074	1574	1192	1611	other
299	1651	424	1688	other
429	1651	606	1688	other
612	1651	713	1688	other
718	1651	729	1688	other
735	1651	832	1688	other
838	1651	889	1688	other
894	1651	1002	1688	other
1008	1651	1118	1688	other
200	1737	227	1773	other
249	1737	330	1773	other
336	1737	350	1773	other
249	1821	263	1857	other
299	1821	362	1857	other
