1089	920	1162	951	other
1191	920	1265	951	other
666	1135	1035	1166	other
1089	601	1162	632	other
834	601	898	632	other
807	601	827	632	other
1191	562	1254	592	other
1169	562	1184	592	other
827	920	906	951	other
1169	920	1184	951	other
800	755	820	786	other
827	755	906	786	other
200	842	491	872	other
497	842	577	872	other
287	880	301	913	other
299	882	385	912	other
392	882	480	912	other
337	915	572	946	other
287	953	301	987	other
299	955	346	986	other
353	955	443	986	other
450	955	524	986	other
531	955	585	986	other
337	989	420	1020	other
800	881	820	912	other
827	881	906	912	other
1089	881	1162	912	other
1169	881	1184	912	other
1191	881	1265	912	other
800	920	820	951	other
390	756	542	787	other
299	756	384	787	other
287	754	301	788	other
200	716	395	747	other
902	562	981	592	other
1089	562	1162	592	other
484	636	556	667	other
337	670	405	701	other
724	562	795	592	other
802	562	868	592	other
875	562	895	592	other
445	460	527	491	other
288	460	438	491	other
361	404	447	434	other
239	2062	306	2098	other
224	2062	234	2098	other
200	2065	218	2099	other
299	562	408	593	other
287	560	301	594	other
421	523	605	553	other
200	523	414	553	other
1296	460	1373	491	other
1221	460	1289	491	other
826	460	1016	491	other
786	460	819	491	other
689	460	779	491	other
415	562	470	593	other
477	562	519	593	other
337	596	437	627	other
444	596	500	627	other
508	596	600	627	other
287	634	301	668	other
299	636	404	667	other
410	636	477	667	other
1079	1394	1171	1425	other
1178	1553	1296	1583	other
1079	1553	1171	1583	other
1178	1474	1296	1504	other
1079	1474	1171	1504	other
933	1474	997	1504	other
761	1474	926	1504	other
639	1474	754	1504	other
200	1474	412	1504	other
1364	1394	1487	1425	other
1303	1394	1357	1425	other
1178	1394	1296	1425	other
1178	1315	1296	1346	other
1079	1315	1171	1346	other
1178	1236	1296	1267	other
1079	1236	1171	1267	other
639	1349	703	1380	position
725	1315	822	1346	company_name
639	1315	718	1346	company_name
325	1315	407	1346	company_date
288	1315	310	1346	company_date
200	1315	281	1346	company_date
710	1270	854	1300	position
639	1270	703	1300	position
788	1236	932	1267	company_name
716	1236	782	1267	company_name
639	1236	709	1267	company_name
325	1236	407	1267	company_date
288	1236	310	1267	company_date
200	1236	281	1267	company_date
726	1553	870	1583	company_name
639	1553	720	1583	company_name
200	1553	451	1583	company_date
762	1428	906	1459	position
639	1428	755	1459	position
757	1394	900	1425	company_name_references
639	1394	750	1425	company_name
310	1394	392	1425	company_date
287	1394	304	1425	company_date
200	1394	281	1425	company_date
710	1349	854	1380	position
899	269	1285	300	other
200	404	355	434	other
1089	755	1245	786	other
